"url","Business","Street Address","City","Zipcode","Rating","ReviewCount","BeerAvg","BeerCount","BusinessType"
"https://www.beeradvocate.com/place/list/?start=140&c_id=JP&brewery=Y&sort=name","","Tachigami Honmachi 26","Kagoshima-ken Makurazaki-shi","Tachigami Honmachi 26; , 898-0025; 099-372-7515","","","","","Brewery"
"https://www.beeradvocate.com/place/list/?start=140&c_id=JP&brewery=Y&sort=name","Seiko-Michinoku Fukushima Beer","","","","-","-","-","2",""
"https://www.beeradvocate.com/place/list/?start=140&c_id=JP&brewery=Y&sort=name","","3-182 Aza-Yokotsuka","Fukushima-ken Fukushima-shi","3-182 Aza-Yokotsuka; Arai; , 960-2156; +81 024-593-5859","","","","","Brewery"
"https://www.beeradvocate.com/place/list/?start=140&c_id=JP&brewery=Y&sort=name","Sekinoichi-shuzou, Iwate-kura Brewery","","","","-","-","4.06","19",""
"https://www.beeradvocate.com/place/list/?start=140&c_id=JP&brewery=Y&sort=name","","5-42 Tamura-Cho","Iwate-ken Ichinoseki-shi","5-42 Tamura-Cho; , 021-0885; 0191-21-1144","","","","","Brewery, Eatery"
"https://www.beeradvocate.com/place/list/?start=140&c_id=JP&brewery=Y&sort=name","Sevilla - sebiriyakan","","","","-","-","-","0",""
"https://www.beeradvocate.com/place/list/?start=140&c_id=JP&brewery=Y&sort=name","","Chinnai 2525","Kumamoto-ken Minamata-shi","Chinnai 2525; , 867-0011; 0966-63-3900","","","","","Brewery, Eatery"
"https://www.beeradvocate.com/place/list/?start=140&c_id=JP&brewery=Y&sort=name","Shikoku Kakou K.K.","","","","-","-","-","0",""
"https://www.beeradvocate.com/place/list/?start=140&c_id=JP&brewery=Y&sort=name","","3-5-1 Nakazu-cho","Tokushima-ken Tokushima-shi","3-5-1 Nakazu-cho; , 770-0856; 088-626-7700","","","","","Brewery"
"https://www.beeradvocate.com/place/list/?start=140&c_id=JP&brewery=Y&sort=name","Shimane Beer K.K.","","","","-","-","-","3",""
"https://www.beeradvocate.com/place/list/?start=140&c_id=JP&brewery=Y&sort=name","","509-1 Kurota-cho","Shimane-ken Matsue-shi","509-1 Kurota-cho; , 690-0876; 0852-55-8355","","","","","Brewery"
"https://www.beeradvocate.com/place/list/?start=140&c_id=JP&brewery=Y&sort=name","Shinano Brewery Vanryu / Chestnut Pub","","","","-","-","-","0",""
"https://www.beeradvocate.com/place/list/?start=140&c_id=JP&brewery=Y&sort=name","","2121-2 Kamiyamakuwa, Nojiri, Shinano-machi","Nagano-ken Kamiminochi-gun","2121-2 Kamiyamakuwa, Nojiri, Shinano-machi; , 389-1303; 026-255-6633","","","","","Brewery, Eatery"
"https://www.beeradvocate.com/place/list/?start=140&c_id=JP&brewery=Y&sort=name","Shinshu Suzaka Brewery","","","","-","-","-","0",""
"https://www.beeradvocate.com/place/list/?start=140&c_id=JP&brewery=Y&sort=name","","113-6 Koutakamachi","Nagano-ken Suzaka-shi","113-6 Koutakamachi; , 382-0047; 026-246-5141","","","","","Brewery"
"https://www.beeradvocate.com/place/list/?start=140&c_id=JP&brewery=Y&sort=name","Shinshu Toumi City Promotion Public Corporation","","","","-","-","-","1",""
"https://www.beeradvocate.com/place/list/?start=140&c_id=JP&brewery=Y&sort=name","","3875-2 Kanou","Nagano-ken Toumi-shi","3875-2 Kanou; , 389-0505; 0268-64-0001","","","","","Brewery, Eatery"
"https://www.beeradvocate.com/place/list/?start=140&c_id=JP&brewery=Y&sort=name","Shiroyama Brewery","","","","3.94","1","-","2",""
"https://www.beeradvocate.com/place/list/?start=140&c_id=JP&brewery=Y&sort=name","","41-1 Shimshoin-cho","Kagoshima-ken Kagoshima-shi","41-1 Shimshoin-cho; Shiroyama Kanko Hotel 1F; , 890-8586; +81 992242211","","","","","Brewery, Bar, Eatery"
"https://www.beeradvocate.com/place/list/?start=140&c_id=JP&brewery=Y&sort=name","Sky Beer","","","","4.37","2","-","0",""
"https://www.beeradvocate.com/place/list/?start=140&c_id=JP&brewery=Y&sort=name","","Nishi Takikawa 76-1","Hokkaido Takikawa-shi","Nishi Takikawa 76-1; , 073-0041; 0125-26-2000","","","","","Brewery, Eatery"
"https://www.beeradvocate.com/place/list/?start=140&c_id=JP&brewery=Y&sort=name","Spring Valley Brewery","","","","-","-","-","0",""
"https://www.beeradvocate.com/place/list/?start=140&c_id=JP&brewery=Y&sort=name","","Logroad Daikanyama,13-1 Daikanyama-cho","Tokyo-to Shibuya-ku","Logroad Daikanyama,13-1 Daikanyama-cho; , 150-0034; +81 3-6416-4960","","","","","Brewery, Bar, Eatery"
"https://www.beeradvocate.com/place/list/?start=140&c_id=JP&brewery=Y&sort=name","Stone Iwamoto Co., Ltd / Hakusekikan Beer Restaurant BACCHUS","","","","-","-","3.86","6",""
"https://www.beeradvocate.com/place/list/?start=140&c_id=JP&brewery=Y&sort=name","","5263-9 Hirukawa-mura","Gifu-ken Ena-gun","5263-9 Hirukawa-mura; , 509-8300; 05-7345-2110","","","","","Brewery, Eatery"
"https://www.beeradvocate.com/place/list/?start=140&c_id=JP&brewery=Y&sort=name","Strange Brewing","","","","-","-","3.89","8",""
"https://www.beeradvocate.com/place/list/?start=140&c_id=JP&brewery=Y&sort=name","","79-5 Kurotsuchi Shinden","Niigata-ken Minami-Uonuma-shi","79-5 Kurotsuchi Shinden; , 949-7241; +81 025-775-7333","","","","","Brewery"
"https://www.beeradvocate.com/place/list/?start=140&c_id=JP&brewery=Y&sort=name","Suginoya Brewery (Hamachi Shuzo K.K.)","","","","-","-","-","1",""
"https://www.beeradvocate.com/place/list/?start=140&c_id=JP&brewery=Y&sort=name","","1442 Motooka, Nishiku","Fukuoka-ken Fukuoka-shi","1442 Motooka, Nishiku; , 819-0385; 092-806-1186","","","","","Brewery"
"https://www.beeradvocate.com/place/list/?start=140&c_id=JP&brewery=Y&sort=name","Sumidagawa Brewery Pub","","","","-","-","-","1",""
"https://www.beeradvocate.com/place/list/?start=140&c_id=JP&brewery=Y&sort=name","","Azumabashi, 1-23-1, 3F, Sumida-ku","Tokyo-to Tokyo-shi","Azumabashi, 1-23-1, 3F, Sumida-ku; , 130-8602; +81 03-5608-5144","","","","","Brewery, Bar, Eatery"
"https://www.beeradvocate.com/place/list/?start=140&c_id=JP&brewery=Y&sort=name","Suntory","","","","-","-","3.15","30",""
"https://www.beeradvocate.com/place/list/?start=140&c_id=JP&brewery=Y&sort=name","","1-40, Dojimahama 2-chome, Kita-ku","Osaka-fu Osaka-shi","1-40, Dojimahama 2-chome, Kita-ku; , 530-8203; 81-6-6346-1131","","","","","Brewery"
"https://www.beeradvocate.com/place/list/?start=160&c_id=JP&brewery=Y&sort=name","Susukino Ji-Beer (Shimijimi Sapporo Restaurant/Brewpub)","","","","4.33","4","-","2",""
"https://www.beeradvocate.com/place/list/?start=160&c_id=JP&brewery=Y&sort=name","","4 Chome, 6 Jounishi, Chuo-ku","Hokkaido Sapporo-shi","4 Chome, 6 Jounishi, Chuo-ku; , 064-0806; 0125-26-2000","","","","","Brewery, Eatery"
"https://www.beeradvocate.com/place/list/?start=160&c_id=JP&brewery=Y&sort=name","T.Y. Harbor Brewery","","","","4.03","9","-","2",""
"https://www.beeradvocate.com/place/list/?start=160&c_id=JP&brewery=Y&sort=name","","2-1-3 Higashi-Shinagawa, Shinagawa-ku","Tokyo-to Tokyo-shi","2-1-3 Higashi-Shinagawa, Shinagawa-ku; , 140-0002; +81 03-5479-4555","","","","","Brewery, Bar, Eatery"
"https://www.beeradvocate.com/place/list/?start=160&c_id=JP&brewery=Y&sort=name","Tagohonke Brewery (Tsuyama Beer Co.)","","","","-","-","-","2",""
"https://www.beeradvocate.com/place/list/?start=160&c_id=JP&brewery=Y&sort=name","","69 Nara","Okayama-ken Tsuyama-shi","69 Nara; , 708-1111; +81 0 868-29-1111","","","","","Brewery"
"https://www.beeradvocate.com/place/list/?start=160&c_id=JP&brewery=Y&sort=name","Tainai Kogen Beer","","","","-","-","-","0",""
"https://www.beeradvocate.com/place/list/?start=160&c_id=JP&brewery=Y&sort=name","","Atsutazaka 670-1","Tainai-shi Niigata-ken","Atsutazaka 670-1; , 959-2823; 0254-48-2020","","","","","Brewery, Bar, Eatery, Store"
"https://www.beeradvocate.com/place/list/?start=160&c_id=JP&brewery=Y&sort=name","Taisetsu Ji Beer","","","","3.27","2","-","0",""
"https://www.beeradvocate.com/place/list/?start=160&c_id=JP&brewery=Y&sort=name","","Miyashitadouri 11 Chou-me 1604 Banchi No 1","Hokkaido Asahikawa-shi","Miyashitadouri 11 Chou-me 1604 Banchi No 1; , 070-0030; 0166-25-0400","","","","","Brewery, Eatery"
"https://www.beeradvocate.com/place/list/?start=160&c_id=JP&brewery=Y&sort=name","Tamamura Honten","","","","-","-","3.84","31",""
"https://www.beeradvocate.com/place/list/?start=160&c_id=JP&brewery=Y&sort=name","","1163 Hirao, Yamanouchimachi","Nagano-ken Shimotakai-gun","1163 Hirao, Yamanouchimachi; , 381-0401; 0269-33-2155","","","","","Brewery"
"https://www.beeradvocate.com/place/list/?start=160&c_id=JP&brewery=Y&sort=name","Tazawako Beer Brewery Restaurant","","","","-","-","-","4",""
"https://www.beeradvocate.com/place/list/?start=160&c_id=JP&brewery=Y&sort=name","","430 Waseda, Tazawakosotsuda","Akita-ken Senboku-shi","430 Waseda, Tazawakosotsuda; , 014-1192; +81 0187-44-3988","","","","","Brewery, Bar, Eatery"
"https://www.beeradvocate.com/place/list/?start=160&c_id=JP&brewery=Y&sort=name","Tobiishi Kikai Sangyo","","","","-","-","-","0",""
"https://www.beeradvocate.com/place/list/?start=160&c_id=JP&brewery=Y&sort=name","","232-1 Senbonya, Yamasakicho","Hyogo-ken Shirou-gun","232-1 Senbonya, Yamasakicho; , 671-2544; 0790-64-0707","","","","","Brewery"
"https://www.beeradvocate.com/place/list/?start=160&c_id=JP&brewery=Y&sort=name","Tokachi Beer","","","","3.38","2","-","0",""
"https://www.beeradvocate.com/place/list/?start=160&c_id=JP&brewery=Y&sort=name","","6 Minami-9, Nishi 1","Hokkaido Obihiro-shi","6 Minami-9, Nishi 1; , 080-0801; 0155-26-4141","","","","","Brewery, Eatery"
"https://www.beeradvocate.com/place/list/?start=160&c_id=JP&brewery=Y&sort=name","Tokorozawa Bell Brewery Co. Ltd.","","","","-","-","-","3",""
"https://www.beeradvocate.com/place/list/?start=160&c_id=JP&brewery=Y&sort=name","","866-17 Kitahara-cho","Saitama-ken Tokorozawa-shi","866-17 Kitahara-cho; , 359-0004; +81 04-2992-0501","","","","","Brewery"
"https://www.beeradvocate.com/place/list/?start=160&c_id=JP&brewery=Y&sort=name","Tokyo Brewing Company","","","","-","-","-","1",""
"https://www.beeradvocate.com/place/list/?start=160&c_id=JP&brewery=Y&sort=name","","3-1-25 Nishiazabu, Minato-ku","Tokyo-to Tokyo-shi","3-1-25 Nishiazabu, Minato-ku; , 106-0031; 03 5412 0538","","","","","Brewery"
"https://www.beeradvocate.com/place/list/?start=160&c_id=JP&brewery=Y&sort=name","Toshin Brussels","","","","-","-","-","0",""
"https://www.beeradvocate.com/place/list/?start=160&c_id=JP&brewery=Y&sort=name","","1-4 Kanda Jimbocho, Chiyoda-ku","Tokyo-to Tokyo-shi","1-4 Kanda Jimbocho, Chiyoda-ku; , 101-0051; 03-3233-1966","","","","","Brewery"
"https://www.beeradvocate.com/place/list/?start=160&c_id=JP&brewery=Y&sort=name","Two Dogs Taproom","","","","4.5","3","-","0",""
"https://www.beeradvocate.com/place/list/?start=160&c_id=JP&brewery=Y&sort=name","","Roppongi 3-15-24, Aries Bld. 2F","Tokyo-to Minato-ku","Roppongi 3-15-24, Aries Bld. 2F; , 106-0032; +81 03-5413-0333","","","","","Brewery, Bar, Eatery"
"https://www.beeradvocate.com/place/list/?start=160&c_id=JP&brewery=Y&sort=name","Uehara Shuzou Co. Ltd. / Echigo Beer Pub","","","","-","-","3.29","13",""
"https://www.beeradvocate.com/place/list/?start=160&c_id=JP&brewery=Y&sort=name","","3970 Fukui Makimachi","Niigata-ken Nishikanbara-gun","3970 Fukui Makimachi; , 953-0076; +81 0256-72-0640","","","","","Brewery, Bar, Eatery"
"https://www.beeradvocate.com/place/list/?start=160&c_id=JP&brewery=Y&sort=name","Umenishiki Yamakawa","","","","-","-","3.59","5",""
"https://www.beeradvocate.com/place/list/?start=160&c_id=JP&brewery=Y&sort=name","","14 Kanagawa, Kanada-cho","Ehime-ken Shikokuchuo-shi","14 Kanagawa, Kanada-cho; , 799-0123; 0896-57-1900","","","","","Brewery"
"https://www.beeradvocate.com/place/list/?start=160&c_id=JP&brewery=Y&sort=name","Unazuki Beer Kan","","","","-","-","-","3",""
"https://www.beeradvocate.com/place/list/?start=160&c_id=JP&brewery=Y&sort=name","","687 Oritate Unazuki-cho","Toyama-ken Shimonikawa-gun","687 Oritate Unazuki-cho; , 938-0292; 0765-65-2277","","","","","Brewery, Eatery"
"https://www.beeradvocate.com/place/list/?start=160&c_id=JP&brewery=Y&sort=name","Ushitora Brewing","","","","-","-","4.01","14",""
"https://www.beeradvocate.com/place/list/?start=160&c_id=JP&brewery=Y&sort=name","","142-3 Sasahara","Tochigi-ken Shimotsuke-shi","142-3 Sasahara; , 329-0402; +81 0285-39-7300","","","","","Brewery"
"https://www.beeradvocate.com/place/list/?start=160&c_id=JP&brewery=Y&sort=name","Wakuwaku Tezukuri Farm Kawakita","","","","-","-","-","0",""
"https://www.beeradvocate.com/place/list/?start=160&c_id=JP&brewery=Y&sort=name","","183-3 Hitotsuya, Nomi-gun","Ishikawa-ken Kawakita-machi","183-3 Hitotsuya, Nomi-gun; , 923-1267; +81 076-277-8989","","","","","Brewery, Bar, Eatery"
"https://www.beeradvocate.com/place/list/?start=160&c_id=JP&brewery=Y&sort=name","Waoh / Yamato Brewery, K.K.","","","","-","-","-","0",""
"https://www.beeradvocate.com/place/list/?start=160&c_id=JP&brewery=Y&sort=name","","14-14 Shinonome-cho","Nara-ken Yamatotakada-shi","14-14 Shinonome-cho; , 635-0017; 0745-530-0038","","","","","Brewery, Eatery"
"https://www.beeradvocate.com/place/list/?start=160&c_id=JP&brewery=Y&sort=name","Wind Valley Brewery / Rakuno Okoku Kabushiki Kaisha Brewery","","","","-","-","-","3",""
"https://www.beeradvocate.com/place/list/?start=160&c_id=JP&brewery=Y&sort=name","","349-1 Tanna, Kannami-cho","Shizuoka-ken Tagata-gun","349-1 Tanna, Kannami-cho; Rakuno Okoku Kabushiki Kaisha Brewery; , 419-0105; +81 0559-74-4311","","","","","Brewery, Bar"
"https://www.beeradvocate.com/place/list/?start=180&c_id=JP&brewery=Y&sort=name","Y. Market Brewing","","","","-","-","4.09","9",""
"https://www.beeradvocate.com/place/list/?start=180&c_id=JP&brewery=Y&sort=name","","4-17-6 Meieki, Nakamura-ku","Aichi-ken Nagoya-shi","4-17-6 Meieki, Nakamura-ku; Yanagibashi Market; , 450-0003; +81 052-533-5151","","","","","Brewery, Bar, Eatery"
"https://www.beeradvocate.com/place/list/?start=180&c_id=JP&brewery=Y&sort=name","Yebisu Beer Station","","","","3.63","4","-","0",""
"https://www.beeradvocate.com/place/list/?start=180&c_id=JP&brewery=Y&sort=name","","Yebisu Garden Place, 4-20 Ebisu, Shibuya-ku","Tokyo-to Tokyo-shi","Yebisu Garden Place, 4-20 Ebisu, Shibuya-ku; , 150-6001; 03-3442-5111","","","","","Brewery, Eatery, Store"
"https://www.beeradvocate.com/place/list/?start=180&c_id=JP&brewery=Y&sort=name","Yo-Ho Brewing Company","","","","-","-","3.58","21",""
"https://www.beeradvocate.com/place/list/?start=180&c_id=JP&brewery=Y&sort=name","","2148 Nagagura Karuizawa-machi","Nagano-ken Kitasaga-gun","2148 Nagagura Karuizawa-machi; , 389-0111; +81 0267-66-1211","","","","","Brewery"
"https://www.beeradvocate.com/place/list/?start=180&c_id=JP&brewery=Y&sort=name","Yokohama Beer","","","","-","-","3.85","6",""
"https://www.beeradvocate.com/place/list/?start=180&c_id=JP&brewery=Y&sort=name","","Naka-ku, Sumiyoshi-chou, 6-68-1","Kanagawa-ken Yokohama-shi","Naka-ku, Sumiyoshi-chou, 6-68-1; , 231-0013; 045-641-9901","","","","","Brewery"
"https://www.beeradvocate.com/place/list/?start=180&c_id=JP&brewery=Y&sort=name","Yuiga Doxon Ji Beer","","","","4.75","1","-","0",""
"https://www.beeradvocate.com/place/list/?start=180&c_id=JP&brewery=Y&sort=name","","Kita No Mine Chou 20-29","Hokkaido Furano-shi","Kita No Mine Chou 20-29; , 076-0034; 0167-22-5599","","","","","Brewery, Eatery"
"https://www.beeradvocate.com/place/list/?start=180&c_id=JP&brewery=Y&sort=name","Yumeminatobeer Co. Ltd.","","","","-","-","-","0",""
"https://www.beeradvocate.com/place/list/?start=180&c_id=JP&brewery=Y&sort=name","","#56 Takenouchidanchi","Tottori-ken Sakaiminato-shi","#56 Takenouchidanchi; , 684-0046; 0859-47-3388","","","","","Brewery, Eatery"
